dataset,scope,page,test_type,chart_id,chart_title,series,category,value
energy,Nichols,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2020,43.25
energy,Nichols,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2021,48.44
energy,Nichols,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2022,53.13
energy,Nichols,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2023,43.41
energy,Nichols,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2024,42.53
energy,Nichols,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2025,47.59
energy,Nichols,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2026,27.36
energy,Nichols,utility-usage,,cost-savings,Utility SavingsMoney saved by using less energy and water(2026 vs. 2018 usage at today's rates)Jan – Aug 2026 vs. same period 2018,,value,20513.92
energy,Oakton,utility-usage,,global-use,Annual Utility Usage,Electric,2018,1517.0
energy,Oakton,utility-usage,,global-use,Annual Utility Usage,Electric,2019,1499.0
energy,Oakton,utility-usage,,global-use,Annual Utility Usage,Electric,2020,1325.0
energy,Oakton,utility-usage,,global-use,Annual Utility Usage,Electric,2021,1578.0
energy,Oakton,utility-usage,,global-use,Annual Utility Usage,Electric,2022,1570.0
energy,Oakton,utility-usage,,global-use,Annual Utility Usage,Electric,2023,1137.0
energy,Oakton,utility-usage,,global-use,Annual Utility Usage,Electric,2024,1015.0
energy,Oakton,utility-usage,,global-use,Annual Utility Usage,Electric,2025,1038.0
energy,Oakton,utility-usage,,global-use,Annual Utility Usage,Electric,2026,594.0
energy,Oakton,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2018,3369.0
energy,Oakton,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2019,3619.0
energy,Oakton,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2020,2916.0
energy,Oakton,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2021,3142.0
energy,Oakton,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2022,3498.0
energy,Oakton,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2023,2850.0
energy,Oakton,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2024,2676.0
energy,Oakton,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2025,3315.0
energy,Oakton,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2026,1999.0
energy,Oakton,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2018,180.0
energy,Oakton,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2019,191.0
energy,Oakton,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2020,155.0
energy,Oakton,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2021,168.0
energy,Oakton,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2022,185.0
energy,Oakton,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2023,152.0
energy,Oakton,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2024,142.0
energy,Oakton,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2025,176.0
energy,Oakton,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2026,106.0
energy,Oakton,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2018,213.0
energy,Oakton,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2019,214.0
energy,Oakton,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2020,175.0
energy,Oakton,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2021,221.0
energy,Oakton,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2022,210.0
energy,Oakton,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2023,138.0
energy,Oakton,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2024,124.0
energy,Oakton,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2025,126.0
energy,Oakton,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2026,72.0
energy,Oakton,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2018,63945.35
energy,Oakton,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2019,66034.35
energy,Oakton,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2020,54375.81
energy,Oakton,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2021,60864.48
energy,Oakton,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2022,65880.05
energy,Oakton,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2023,56772.08
energy,Oakton,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2024,58776.98
energy,Oakton,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2025,66318.58
energy,Oakton,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2026,40221.28
energy,Oakton,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2018,51.18
energy,Oakton,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2019,53.61
energy,Oakton,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2020,44.42
energy,Oakton,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2021,49.44
energy,Oakton,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2022,53.09
energy,Oakton,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2023,41.76
energy,Oakton,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2024,38.66
energy,Oakton,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2025,45.59
energy,Oakton,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2026,27.16
energy,Oakton,utility-usage,,cost-savings,Utility SavingsMoney saved by using less energy and water(2026 vs. 2018 usage at today's rates)Jan – Aug 2026 vs. same period 2018,,value,16643.77
energy,Orrington,utility-usage,,global-use,Annual Utility Usage,Electric,2018,873.0
energy,Orrington,utility-usage,,global-use,Annual Utility Usage,Electric,2019,848.0
energy,Orrington,utility-usage,,global-use,Annual Utility Usage,Electric,2020,605.0
energy,Orrington,utility-usage,,global-use,Annual Utility Usage,Electric,2021,773.0
energy,Orrington,utility-usage,,global-use,Annual Utility Usage,Electric,2022,887.0
energy,Orrington,utility-usage,,global-use,Annual Utility Usage,Electric,2023,739.0
energy,Orrington,utility-usage,,global-use,Annual Utility Usage,Electric,2024,677.0
energy,Orrington,utility-usage,,global-use,Annual Utility Usage,Electric,2025,677.0
energy,Orrington,utility-usage,,global-use,Annual Utility Usage,Electric,2026,366.0
energy,Orrington,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2018,1980.0
energy,Orrington,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2019,2099.0
energy,Orrington,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2020,1793.0
energy,Orrington,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2021,1879.0
energy,Orrington,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2022,2313.0
energy,Orrington,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2023,1759.0
energy,Orrington,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2024,1555.0
energy,Orrington,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2025,1925.0
energy,Orrington,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2026,1211.0
energy,Orrington,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2018,106.0
energy,Orrington,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2019,111.0
energy,Orrington,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2020,95.0
energy,Orrington,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2021,100.0
energy,Orrington,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2022,122.0
energy,Orrington,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2023,93.0
energy,Orrington,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2024,83.0
energy,Orrington,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2025,102.0
energy,Orrington,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2026,64.0
energy,Orrington,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2018,125.0
energy,Orrington,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2019,121.0
energy,Orrington,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2020,80.0
energy,Orrington,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2021,108.0
energy,Orrington,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2022,119.0
energy,Orrington,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2023,90.0
energy,Orrington,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2024,83.0
energy,Orrington,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2025,82.0
energy,Orrington,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2026,44.0
energy,Orrington,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2018,39942.37
energy,Orrington,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2019,40582.36
energy,Orrington,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2020,29179.88
energy,Orrington,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2021,34661.28
energy,Orrington,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2022,39236.66
energy,Orrington,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2023,37484.3
energy,Orrington,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2024,40849.0
energy,Orrington,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2025,44617.33
energy,Orrington,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2026,26372.13
energy,Orrington,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2018,60.78
energy,Orrington,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2019,62.8
energy,Orrington,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2020,51.09
energy,Orrington,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2021,56.51
energy,Orrington,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2022,68.18
energy,Orrington,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2023,53.23
energy,Orrington,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2024,47.55
energy,Orrington,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2025,55.45
energy,Orrington,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2026,33.61
energy,Orrington,utility-usage,,cost-savings,Utility SavingsMoney saved by using less energy and water(2026 vs. 2018 usage at today's rates)Jan – Aug 2026 vs. same period 2018,,value,9060.76
energy,Park,utility-usage,,global-use,Annual Utility Usage,Electric,2018,796.0
energy,Park,utility-usage,,global-use,Annual Utility Usage,Electric,2019,765.0
energy,Park,utility-usage,,global-use,Annual Utility Usage,Electric,2020,617.0
energy,Park,utility-usage,,global-use,Annual Utility Usage,Electric,2021,749.0
energy,Park,utility-usage,,global-use,Annual Utility Usage,Electric,2022,722.0
energy,Park,utility-usage,,global-use,Annual Utility Usage,Electric,2023,607.0
energy,Park,utility-usage,,global-use,Annual Utility Usage,Electric,2024,618.0
energy,Park,utility-usage,,global-use,Annual Utility Usage,Electric,2025,649.0
energy,Park,utility-usage,,global-use,Annual Utility Usage,Electric,2026,354.0
energy,Park,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2018,1938.0
energy,Park,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2019,1956.0
energy,Park,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2020,1739.0
energy,Park,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2021,1540.0
energy,Park,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2022,1596.0
energy,Park,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2023,1232.0
energy,Park,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2024,1183.0
energy,Park,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2025,1486.0
energy,Park,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2026,888.0
energy,Park,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2018,83.0
energy,Park,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2019,103.0
energy,Park,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2020,92.0
energy,Park,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2021,82.0
energy,Park,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2022,84.0
energy,Park,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2023,66.0
energy,Park,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2024,63.0
energy,Park,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2025,79.0
energy,Park,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2026,47.0
energy,Park,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2018,123.0
energy,Park,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2019,109.0
energy,Park,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2020,82.0
energy,Park,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2021,104.0
energy,Park,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2022,96.0
energy,Park,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2023,74.0
energy,Park,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2024,75.0
energy,Park,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2025,79.0
energy,Park,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2026,43.0
energy,Park,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2018,39190.69
energy,Park,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2019,40767.87
energy,Park,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2020,31788.32
energy,Park,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2021,32787.95
energy,Park,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2022,32914.9
energy,Park,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2023,32977.29
energy,Park,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2024,37117.48
energy,Park,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2025,43433.24
energy,Park,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2026,25834.45
energy,Park,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2018,77.31
energy,Park,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2019,76.93
energy,Park,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2020,66.62
energy,Park,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2021,64.7
energy,Park,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2022,65.53
energy,Park,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2023,52.02
energy,Park,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2024,50.91
energy,Park,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2025,60.38
energy,Park,utility-usage,,eui,Annual Building Energy Use Intensity (EUI),,2026,35.13
energy,Park,utility-usage,,cost-savings,Utility SavingsMoney saved by using less energy and water(2026 vs. 2018 usage at today's rates)Jan – Aug 2026 vs. same period 2018,,value,12007.4
energy,Rhodes,utility-usage,,global-use,Annual Utility Usage,Electric,2018,895.0
energy,Rhodes,utility-usage,,global-use,Annual Utility Usage,Electric,2019,847.0
energy,Rhodes,utility-usage,,global-use,Annual Utility Usage,Electric,2020,613.0
energy,Rhodes,utility-usage,,global-use,Annual Utility Usage,Electric,2021,777.0
energy,Rhodes,utility-usage,,global-use,Annual Utility Usage,Electric,2022,888.0
energy,Rhodes,utility-usage,,global-use,Annual Utility Usage,Electric,2023,833.0
energy,Rhodes,utility-usage,,global-use,Annual Utility Usage,Electric,2024,839.0
energy,Rhodes,utility-usage,,global-use,Annual Utility Usage,Electric,2025,811.0
energy,Rhodes,utility-usage,,global-use,Annual Utility Usage,Electric,2026,479.0
energy,Rhodes,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2018,2461.0
energy,Rhodes,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2019,2369.0
energy,Rhodes,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2020,1994.0
energy,Rhodes,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2021,2012.0
energy,Rhodes,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2022,2147.0
energy,Rhodes,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2023,1703.0
energy,Rhodes,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2024,1693.0
energy,Rhodes,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2025,2050.0
energy,Rhodes,utility-usage,,global-use,Annual Utility Usage,Natural Gas,2026,1150.0
energy,Rhodes,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2018,106.0
energy,Rhodes,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2019,125.0
energy,Rhodes,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2020,106.0
energy,Rhodes,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2021,107.0
energy,Rhodes,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2022,114.0
energy,Rhodes,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2023,91.0
energy,Rhodes,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2024,90.0
energy,Rhodes,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2025,109.0
energy,Rhodes,utility-usage,,ghg,Annual Carbon Emissions,Scope 1,2026,61.0
energy,Rhodes,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2018,137.0
energy,Rhodes,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2019,120.0
energy,Rhodes,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2020,82.0
energy,Rhodes,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2021,107.0
energy,Rhodes,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2022,118.0
energy,Rhodes,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2023,101.0
energy,Rhodes,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2024,102.0
energy,Rhodes,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2025,99.0
energy,Rhodes,utility-usage,,ghg,Annual Carbon Emissions,Scope 2,2026,58.0
energy,Rhodes,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2018,41524.0
energy,Rhodes,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2019,42909.6
energy,Rhodes,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2020,31433.39
energy,Rhodes,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2021,35297.19
energy,Rhodes,utility-usage,,cost,"Annual Cost (Electric, Natural Gas, Water)",directCost,2022,41705.24
